1.4021,-1.013,-0.4645,-0.2237
1.39185795724464,-1.02444648774918,-0.464746288111562,-0.223396643087605
1.38150671343047,-1.03557822761616,-0.464995427210997,-0.22309017838794
1.37104936361115,-1.0463975304576,-0.465247336557768,-0.222780694759349
1.36048897963616,-1.05690672627226,-0.46550193601637,-0.22246828038929
1.34982860962649,-1.06710816261469,-0.465759146070019,-0.222153022779439
1.33907127797464,-1.07700420459519,-0.466018887820653,-0.221835008745695
1.32821994055159,-1.08659711989428,-0.466281084158189,-0.221514323143248
1.3172775465822,-1.09588924074613,-0.466545658145326,-0.221191050627302
1.30624707231457,-1.10488304690091,-0.466812532138684,-0.220865276611853
1.295131466825,-1.11358102429885,-0.46708162920351,-0.220537085727439
1.28393365201797,-1.12198566507023,-0.467352873113675,-0.220206561821147
1.27265652262617,-1.13009946753539,-0.467626188351674,-0.219873787956609
1.26130294621047,-1.13792493620469,-0.467901500108627,-0.219538846414002
1.24987576315995,-1.14546458177857,-0.468178734284282,-0.219201818690052
1.23837778669189,-1.15272092114752,-0.468457817487009,-0.218862785498029
1.22681180285174,-1.15969647739208,-0.468738677033804,-0.21852182676775
1.21518057051319,-1.16639377978282,-0.469021240950288,-0.218179021645578
1.20348682137808,-1.17281536378038,-0.469305437970708,-0.217834448494423
1.19173325997647,-1.17896377103547,-0.469591197537935,-0.217488184893741
1.17992256366663,-1.18484154938881,-0.469878449803466,-0.217140307639532
1.16805738263499,-1.1904512528712,-0.470167125627423,-0.216790892744345
1.15614033989621,-1.19579544170349,-0.470457156578551,-0.216440015437275
1.14417403129312,-1.20087668229657,-0.470748474934223,-0.216087750163961
1.13216102549676,-1.20569754725139,-0.471041013680435,-0.21573417058659
1.12010386400637,-1.21026061535895,-0.47133470651181,-0.215379349583896
1.10800506114938,-1.2145684716003,-0.471629487831595,-0.215023359251156
1.09586710408141,-1.21862370714654,-0.471925292751661,-0.214666270900197
1.08369245278629,-1.22242891935883,-0.472222057092506,-0.214308155059389
1.07148354007604,-1.22598671178836,-0.472519717383252,-0.213949081473651
1.05924277159086,-1.2292996941764,-0.472818210861646,-0.213589119104446
1.04697252579918,-1.23237048245426,-0.473117475474061,-0.213228336129784
1.03467458791222,-1.23520007607462,-0.473417464653792,-0.212866783854207
1.02235081180831,-1.23778975892284,-0.473718130040746,-0.212504515522387
1.01000363579892,-1.24014256510126,-0.474019408016892,-0.212141600980569
0.997635467823945,-1.2422615112182,-0.474321235756483,-0.211778109202507
0.985248685451644,-1.24414959638797,-0.474623551226055,-0.211414108289457
0.972845635878672,-1.24580980223085,-0.474926293184425,-0.211049665470184
0.960428635930073,-1.24724509287311,-0.475229401182694,-0.210684847100956
0.947999972059277,-1.24845841494701,-0.475532815564245,-0.210319718665549
0.935561900348104,-1.24945269759079,-0.475836477464743,-0.209954344775244
0.923116646506762,-1.25023085244866,-0.476140328812138,-0.209588789168828
0.910666405873848,-1.25079577367083,-0.47644431232666,-0.209223114712593
0.898213343416346,-1.25115033791349,-0.476748371520823,-0.208857383400338
0.885759593729629,-1.25129740433881,-0.477052450699424,-0.208491656353367
0.87330726103746,-1.25123981461494,-0.47735649495954,-0.20812599382049
0.860858419191989,-1.25098039291601,-0.477660450190534,-0.207760455178024
0.848415111673753,-1.25052194592216,-0.47796426307405,-0.207395098929791
0.835979351591681,-1.24986726281947,-0.478267881084014,-0.207029982707117
0.823553121683088,-1.24901911530004,-0.478571252486637,-0.206665163268836
0.811138374313676,-1.24798025756194,-0.478874326340409,-0.206300696501288
0.79873703147754,-1.24675342630922,-0.479177052496106,-0.205936637418317
0.786350984797159,-1.24534134075191,-0.479479381596785,-0.205573040161275
0.773982095523402,-1.24374670260604,-0.479781265077786,-0.205209957999018
0.761632194535528,-1.2419721960936,-0.480082655166732,-0.204847443327909
0.749303082341182,-1.24002048794258,-0.480383504883527,-0.204485547671817
0.736996529076398,-1.23789422738696,-0.48068376804036,-0.204124321682115
0.7247142745056,-1.23559604616668,-0.480983399241701,-0.203763815137683
0.712458028021599,-1.23312855852767,-0.481282353884302,-0.203404076944908
0.700229468645594,-1.23049436122186,-0.4815805881572,-0.203045155137681
0.688030245027172,-1.22769603350715,-0.481878059041714,-0.2026870968774
0.675861975444313,-1.22473613714742,-0.482174724311442,-0.202329948452967
0.663726247803379,-1.22161721641254,-0.482470542532271,-0.201973755280793
0.651624619639124,-1.21834179807836,-0.482765473062365,-0.201618561904792
